match_id,market_key,selection,line,probability
4173,exact_score,3-0,,0.07085760999404182
4173,exact_score,3-1,,0.080019708648995
4173,exact_score,3-2,,0.04518324688631514
4173,exact_score,3-3,,0.017008524805181207
4173,exact_score,3-4,,0.004801944348582488
4173,exact_score,3-5,,0.001084569992565567
4173,exact_score,3-6,,0.00020413468367955806
4173,exact_score,3-7,,3.2932843193889686e-05
4173,exact_score,3-8,,4.648894659267513e-06
4173,exact_score,3-9,,5.833344995308758e-07
4173,exact_score,3-10,,6.58761376530947e-08
4173,exact_score,3-11,,6.763101563011666e-09
4173,exact_score,3-12,,6.364658840469668e-10
4173,exact_score,4-0,,0.046983029102894695
4173,exact_score,4-1,,0.05305807379866491
4173,exact_score,4-2,,0.02995931987547313
4173,exact_score,4-3,,0.01127771619712166
4173,exact_score,4-4,,0.003183989568641993
4173,exact_score,4-5,,0.000719137768393812
4173,exact_score,4-6,,0.00013535406832143143
4173,exact_score,4-7,,2.1836535699548613e-05
4173,exact_score,4-8,,3.0825080480561427e-06
4173,exact_score,4-9,,3.867872733851198e-07
4173,exact_score,4-10,,4.36800012419541e-08
4173,exact_score,4-11,,4.4843595146312206e-09
4173,exact_score,4-12,,4.2201670583713864e-10
4173,exact_score,5-0,,0.024922150480311867
4173,exact_score,5-1,,0.02814465828735484
4173,exact_score,5-2,,0.015891922944966892
4173,exact_score,5-3,,0.005982265203109257
4173,exact_score,5-4,,0.001688947449166278
4173,exact_score,5-5,,0.0003814666704595684
4173,exact_score,5-6,,7.179857329848688e-05
4173,exact_score,5-7,,1.1583191613316452e-05
4173,exact_score,5-8,,1.6351165707554267e-06
4173,exact_score,5-9,,2.0517133133460675e-07
4173,exact_score,5-10,,2.3170059162173498e-08
4173,exact_score,5-11,,2.37872876154279e-09
4173,exact_score,5-12,,2.238587857978419e-10
4173,exact_score,6-0,,0.011016630125512013
4173,exact_score,6-1,,0.012441113001290038
4173,exact_score,6-2,,0.007024892864126829
4173,exact_score,6-3,,0.002644410766536347
4173,exact_score,6-4,,0.0007465852260057077
4173,exact_score,6-5,,0.0001686241810065123
4173,exact_score,6-6,,3.173796443423911e-05
4173,exact_score,6-7,,5.120253879280938e-06
4173,exact_score,6-8,,7.22789732223891e-07
4173,exact_score,6-9,,9.069428705431488e-08
4173,exact_score,6-10,,1.0242132675410362e-08
4173,exact_score,6-11,,1.0514973399079748e-09
4173,exact_score,6-12,,9.895492146351029e-11
4173,exact_score,7-0,,0.004174122915329008
4173,exact_score,7-1,,0.004713849360397659
4173,exact_score,7-2,,0.0026616820159894587
4173,exact_score,7-3,,0.0010019484590465088
4173,exact_score,7-4,,0.00028287583994490094
4173,exact_score,7-5,,6.38905046278983e-05
4173,exact_score,7-6,,1.2025289323644003e-05
4173,exact_score,7-7,,1.940027831225339e-06
4173,exact_score,7-8,,2.7385989634466743e-07
4173,exact_score,7-9,,3.436342126129501e-08
4173,exact_score,7-10,,3.88067133190454e-09
4173,exact_score,7-11,,3.9840487444098363e-10
4173,exact_score,7-12,,3.749331697257318e-11
4173,exact_score,8-0,,0.0013838523372891977
4173,exact_score,8-1,,0.0015627885396137936
4173,exact_score,8-2,,0.0008824308612046011
4173,exact_score,8-3,,0.00033217726095292356
4173,exact_score,8-4,,9.378219094430792e-05
4173,exact_score,8-5,,2.1181701150967296e-05
4173,exact_score,8-6,,3.986759631823615e-06
4173,exact_score,8-7,,6.431799214124648e-07
4173,exact_score,8-8,,9.07931235696431e-08
4173,exact_score,8-9,,1.1392549235926893e-08
4173,exact_score,8-10,,1.286563956510608e-09
4173,exact_score,8-11,,1.32083680300322e-10
4173,exact_score,8-12,,1.2430207585569031e-11
4173,exact_score,9-0,,0.000407813639792281
4173,exact_score,9-1,,0.00046054515022463403
